"ves_id","type"
"56d9398ae4b0e15b00485e4b",NA
"56d9398be4b00c26096fd526","Tug"
"56d9398be4b04fc05eeaa411",NA
"56d9398ce4b0158b39773ead",NA
"56d9398ce4b09db839577ef1","Tug"
"56d9398ce4b0d9dd466a3750","Bulk Carrier"
"56d9398ee4b006d1f1e23a6c",NA
"56d9398ee4b04fc05eeaa412",NA
"56d93a02e4b04c2459465b61","Bulk Carrier"
"56d93a03e4b0b31a6dabe2d9",NA
"56d93a04e4b09e94ca86ed36",NA
"56d93abbe4b061c4b4ffbc16","Bulk Carrier"
"56d93abbe4b0ece92f84b889","Bulk Carrier"
"56d93abce4b0586d5d8bff91","Tug"
"56d93abce4b061c4b4ffbc18",NA
"56d93abce4b0e15b00485e55","Passenger Vessel"
"56d93abce4b0ece8ceea501c","Bulk Carrier"
"56d93abce4b0ece8ceea501d",NA
"56d93abee4b00c26096fd536","Tug"
"56d93abee4b096d0b5364923","Container Vessel"
"56d93abee4b0ece92f84b88d","Passenger Vessel"
"56d93ac0e4b0267a19234a8f",NA
"56d93ac1e4b02025e132e3d2","Container Vessel"
"56d93ac2e4b04ef35271e2a0",NA
"56d93ac2e4b0f32c6f5f64f2","Tug"
"56d93ac4e4b0504a1a84d7ab",NA
"56d93b24e4b09e94ca86ed41","Container Vessel"
"56d93b25e4b00c26096fd53b","Container Vessel"
"56d93baee4b0f7234870b6a5",NA
"56d93bafe4b09db839577f0d",NA
"56d93bb1e4b09e94ca86ed4e","Fishing Vessel"
"56d93bb4e4b030f1c003c368","Bulk Carrier"
"56d93bb6e4b0f32c6f5f6503",NA
"56d93bb7e4b0bb9123d4ec5a","Fishing Vessel"
"56d93c1ce4b0710e051dca42","Container Vessel"
"56d93cafe4b0024568dd4018",NA
"56d93cafe4b096d0b536493f","Tug"
"56d93cb2e4b03d5e1dc812b7",NA
"56d93cb4e4b089737ea6b13b",NA
"56d93cb4e4b089737ea6b13d",NA
"56d93cb4e4b0f7234870b6bb","Bulk Carrier"
"56d93cb5e4b03167c560eec5",NA
"56d93cb5e4b0fb6006398d48",NA
"56d93cb6e4b045870fc5dab7","Bulk Carrier"
"56d93d1ae4b00c26096fd556","Container Vessel"
"56d93d1de4b0de93e41d3c81",NA
"56d93db8e4b0ece92f84b8d1",NA
"56d93db9e4b0663963c23065",NA
"56d93db9e4b0f410b7b12329",NA
"56d93dbbe4b0e60539c6b5fb",NA
"56d93dbce4b087356fe656d0",NA
"56d93dbde4b045870fc5dac8","Oil Tanker"
"56d93dbee4b0bd8a1328b52e","Bulk Carrier"
"56d93dbfe4b01c1d3bd28d16",NA
"56d93dbfe4b0e60539c6b5fe","Bulk Carrier"
"56d93dc1e4b0f7234870b6cb","Oil Tanker"
"56d93eb0e4b0ece8ceea5058","Bulk Carrier"
"56d93eb2e4b00a87fa6350ff",NA
"56d93eb2e4b04ef35271e2c8",NA
"56d93eb2e4b090afaaaf4ecd","Tug"
"56d93eb3e4b045870fc5dada","Tug"
"56d93eb4e4b0694dd028c332",NA
"56d93eb4e4b0694dd028c333","Bulk Carrier"
"56d93eb4e4b09db839577f40","Bulk Carrier"
"56d93eb5e4b03d5e1dc812de","Tug"
"56d93eb5e4b061c4b4ffbc49","Fishing Vessel"
"56d93eb6e4b03d5e1dc812e0",NA
"56d93eb8e4b0fb6006398d5f","Bulk Carrier"
"56d93f15e4b03167c560eeeb","Tug"
"56d93f15e4b0e60539c6b60f","Tug"
"56d93f18e4b0ece8ceea5061","Tug"
"56d93f19e4b037676632661b","Fishing Vessel"
"56d93f9ae4b06d6d229a19fc",NA
"56d93f9ae4b0e15b00485ea3","Tug"
"56d93f9be4b0694dd028c343","Container Vessel"
"56d93f9be4b06d6d229a19ff","Container Vessel"
"56d93f9be4b0847ebc5a00c0","Container Vessel"
"56d93f9ce4b09e94ca86ed83",NA
"56d93f9ce4b0e15b00485ea5",NA
"56d93f9de4b03167c560eef4",NA
"56d93f9de4b09e94ca86ed84","Oil Tanker"
"56d93f9ee4b072683096be2c",NA
"56d93f9ee4b0f7234870b6e3","Tug"
"56d93fa2e4b0b31a6dabe332","Bulk Carrier"
"56d94007e4b040de61fb73be","Fishing Vessel"
"56d94093e4b0024568dd404f",NA
"56d94094e4b07935ca5a7cce","Bulk Carrier"
"56d94094e4b0adec93a81da0","Bulk Carrier"
"56d94094e4b0f7234870b6eb","Fishing Vessel"
"56d94096e4b0171685ed96a5",NA
"56d94096e4b09db839577f5a","Bulk Carrier"
"56d94097e4b02528dabe443f",NA
"56d94097e4b093d451a43e09","Bulk Carrier"
"56d9409be4b087356fe65705",NA
"56d94106e4b0613255c24604",NA
"56d94106e4b089737ea6b17e",NA
"56d94106e4b099a29d076706","Container Vessel"
"56d94195e4b0b1228d8573d6",NA
"56d94196e4b0024568dd4063","Fishing Vessel"
"56d94196e4b06b14f8072689",NA
"56d94199e4b0b5eaae329db4","Container Vessel"
"56d94199e4b0f7234870b6fe","Container Vessel"
"56d9419ae4b0adec93a81db8","Bulk Carrier"
"56d9419ae4b0bb9123d4ecab",NA
"56d9419ae4b0e15b00485ed4","Container Vessel"
"56d9419de4b06d6d229a1a24","Bulk Carrier"
"56d9419de4b0e15b00485ed8","Bulk Carrier"
"56d9419ee4b04ef35271e2f5","Bulk Carrier"
"56d94204e4b045870fc5db18","Bulk Carrier"
"56d94205e4b090afaaaf4f07",NA
"56d94206e4b0f32c6f5f6560","Fishing Vessel"
"56d94208e4b09342188f38cb",NA
"56d94295e4b02c88e3595588",NA
"56d94295e4b09342188f38d1","Tug"
"56d94299e4b04c2459465be0","Bulk Carrier"
"56d94299e4b0ece8ceea5097",NA
"56d94299e4b0ece92f84b93c",NA
"56d9429be4b0bd8a1328b57f",NA
"56d9429ce4b040de61fb7401",NA
"56d9429ce4b0f410b7b1237a",NA
"56d9429ce4b0f410b7b1237c",NA
"56d94301e4b0fb6006398da9","Container Vessel"
"56d9439be4b006d1f1e23b0c","Bulk Carrier"
"56d9439be4b0694dd028c388","Tug"
"56d9439be4b090afaaaf4f22","Tug"
"56d9439be4b0fb6b349c3c0f",NA
"56d9439ce4b0fb6006398dac","Tug"
"56d9439de4b01c1d3bd28d6e",NA
"56d9439ee4b03d5e1dc8133d",NA
"56d9439fe4b03167c560ef25",NA
"56d943a0e4b0171685ed96e1",NA
"56d943a0e4b099c61c0ef07e","Bulk Carrier"
"56d943a0e4b0fb6006398dae",NA
"56d943a1e4b0d9dd466a37e8","Fishing Vessel"
"56d943a1e4b0f410b7b12391","Tug"
"56d9441ae4b030f1c003c3dd","Bulk Carrier"
"56d9441ae4b0663963c230de",NA
"56d9445de4b0586d5d8c002c",NA
"56d9445ee4b003f176acc30b","Bulk Carrier"
"56d9445ee4b00a87fa635164","Oil Tanker"
"56d94460e4b003f176acc310",NA
"56d94460e4b00eff21b4da04","Bulk Carrier"
"56d944a0e4b05e3f9bb318ca",NA
"56d944a2e4b04ef35271e318","Tug"
"56d944a3e4b0613255c2462f","Oil Tanker"
"56d944a3e4b0adec93a81ddd","Fishing Vessel"
"56d94547e4b04c2459465bff","Passenger Vessel"
"56d94548e4b0504a1a84d84a",NA
"56d94548e4b0663963c230ec",NA
"56d94549e4b03167c560ef49","Bulk Carrier"
"56d9454ae4b02025e132e44c",NA
"56d9454ae4b0e15b00485f11",NA
"56d9454be4b09e94ca86edfb","Oil Tanker"
"56d9454be4b0b31a6dabe399",NA
"56d9454ce4b006d1f1e23b2d",NA
"56d9454ce4b0adec93a81de4",NA
"56d9454de4b09342188f38f9",NA
"56d9454de4b0f7234870b74b",NA
"56d94550e4b00a87fa635173","Bulk Carrier"
"56d94550e4b0f7234870b74e","Bulk Carrier"
"56d94642e4b00724c0f758a7",NA
"56d94642e4b0b31a6dabe3a7","Tug"
"56d94644e4b0bd8a1328b5b7",NA
"56d94646e4b05e3f9bb318e5","Oil Tanker"
"56d94647e4b0267a19234b44","Tug"
"56d94647e4b0e60539c6b683","Container Vessel"
"56d94648e4b0158b39773f8f","Oil Tanker"
"56d94649e4b0de93e41d3d06","Tug"
"56d9464be4b072683096bea5",NA
"56d946b8e4b087356fe65774",NA
"56d946bae4b063a2031f3ad4",NA
"56d9474be4b03fd3a7044cfa","Bulk Carrier"
"56d9474ce4b087356fe65783","Container Vessel"
"56d9474ee4b0663963c23111","Container Vessel"
"56d9474ee4b06d6d229a1a70",NA
"56d94750e4b03d5e1dc81385","Container Vessel"
"56d94750e4b06b14f8072706",NA
"56d94751e4b00a87fa63518c",NA
"56d94751e4b072683096bebb","Tug"
"56d94751e4b0f410b7b123ca","Bulk Carrier"
"56d94752e4b09342188f3927","Oil Tanker"
"56d9481fe4b0e60539c6b69e","Oil Tanker"
"56d94820e4b00c26096fd602","Bulk Carrier"
"56d94820e4b02025e132e471","Oil Tanker"
"56d94822e4b00c26096fd603",NA
"56d94822e4b0663963c2312e",NA
"56d94822e4b0e15b00485f43",NA
"56d94823e4b045870fc5db85","Container Vessel"
"56d94824e4b03167c560ef86","Bulk Carrier"
"56d94824e4b03d5e1dc81396","Container Vessel"
"56d94825e4b0586d5d8c0095","Oil Tanker"
"56d94825e4b0b148da07f33f",NA
"56d94825e4b0f7234870b785","Oil Tanker"
"56d94825e4b0fb6006398deb","Oil Tanker"
"56d94827e4b061c4b4ffbce7",NA
"56d9487be4b0fb6006398df1","Tug"
"56d9487ee4b07b4120dd3915","Bulk Carrier"
"56d94909e4b0847ebc5a0151",NA
"56d9490ae4b0504a1a84d891",NA
"56d9490be4b0267a19234b7a","Oil Tanker"
"56d9490be4b0470cb721da3b","Bulk Carrier"
"56d9490ce4b0de93e41d3d35",NA
"56d9490de4b0694dd028c3fb",NA
"56d9490de4b0bd8a1328b5ec","Tug"
"56d9490ee4b00724c0f758e4","Container Vessel"
"56d9490fe4b087356fe657ae","Bulk Carrier"
"56d9490fe4b0a3dcba57c2ed","Tug"
"56d94910e4b0de93e41d3d3b","Container Vessel"
"56d94910e4b0e15b00485f58","Container Vessel"
"56d94910e4b0e60539c6b6b8",NA
"56d9496ae4b0470cb721da41","Tug"
"56d949f0e4b03fd3a7044d2c",NA
"56d949f1e4b0f32c6f5f65ef","Bulk Carrier"
"56d949f4e4b09e94ca86ee47","Fishing Vessel"
"56d949f4e4b0d9dd466a3859","Tug"
"56d949f5e4b09342188f3958",NA
"56d949f6e4b0613255c24675","Bulk Carrier"
"56d94ad8e4b0586d5d8c00b6","Tug"
"56d94ad8e4b099c61c0ef0d4","Container Vessel"
"56d94ad9e4b040de61fb748b",NA
"56d94ad9e4b093d451a43eb3","Bulk Carrier"
"56d94ad9e4b093d451a43eb4",NA
"56d94ad9e4b0a3dcba57c304","Fishing Vessel"
"56d94ad9e4b0adec93a81e41",NA
"56d94adbe4b099c61c0ef0d6","Container Vessel"
"56d94adce4b061c4b4ffbd27","Tug"
"56d94adce4b09db83957800a","Tug"
"56d94adde4b00eff21b4da61","Tug"
"56d94adde4b06d6d229a1aa6","Bulk Carrier"
"56d94adde4b0bd8a1328b608","Oil Tanker"
"56d94b52e4b0de93e41d3d5e","Oil Tanker"
"56d94bfde4b0158b39773fed",NA
"56d94bfde4b06d6d229a1aab","Bulk Carrier"
"56d94bfee4b0b1228d85747d","Fishing Vessel"
"56d94bffe4b006d1f1e23b99",NA
"56d94bffe4b006d1f1e23b9a","Tug"
"56d94bffe4b045870fc5dbd0","Oil Tanker"
"56d94bffe4b09e94ca86ee59",NA
"56d94c01e4b00a87fa6351d4","Tug"
"56d94c01e4b02025e132e4aa",NA
"56d94c01e4b061c4b4ffbd34",NA
"56d94c01e4b072683096bf08","Bulk Carrier"
"56d94c03e4b03fd3a7044d49","Bulk Carrier"
"56d94c04e4b00c26096fd633","Container Vessel"
"56d94c04e4b0267a19234bb3",NA
"56d94c04e4b02c88e3595642",NA
"56d94c61e4b089737ea6b23c","Tug"
"56d94ccfe4b03d5e1dc813ed","Fishing Vessel"
"56d94cd0e4b04ef35271e37d","Bulk Carrier"
"56d94cd0e4b0613255c24699",NA
"56d94cd1e4b003f176acc39a","Bulk Carrier"
"56d94cd2e4b0586d5d8c00d0","Fishing Vessel"
"56d94cd3e4b00eff21b4da76",NA
"56d94cd3e4b087356fe657e8","Bulk Carrier"
"56d94cd4e4b093d451a43ed0",NA
"56d94cd4e4b0b148da07f37b",NA
"56d94cd6e4b0586d5d8c00d3","Container Vessel"
"56d94cd6e4b07935ca5a7da0","Bulk Carrier"
"56d94cd6e4b0a3dcba57c31e","Tug"
"56d94cd7e4b003f176acc39f",NA
"56d94cd7e4b09e94ca86ee75",NA
"56d94db6e4b03167c560efeb","Reefer"
"56d94db6e4b03767663266fd",NA
"56d94db6e4b0586d5d8c00df","Tug"
"56d94db6e4b0f32c6f5f6622","Bulk Carrier"
"56d94db7e4b0504a1a84d8c6","Tug"
"56d94db8e4b03d5e1dc813fb",NA
"56d94db8e4b0b5eaae329e6c",NA
"56d94db9e4b00724c0f7591f","Bulk Carrier"
"56d94db9e4b0613255c246b0",NA
"56d94dbae4b0267a19234bc7","Bulk Carrier"
"56d94dbbe4b03d5e1dc813ff","Bulk Carrier"
"56d94dbce4b02528dabe4510","Tug"
"56d94dbce4b0e15b00485f9f","Container Vessel"
"56d94dbce4b0ece8ceea5137",NA
"56d94dbce4b0fb6b349c3ccb",NA
"56d94dbde4b072683096bf1d","Container Vessel"
"56d94e16e4b030f1c003c48b","Bulk Carrier"
"56d94e16e4b0adec93a81e63","Oil Tanker"
"56d94e8be4b06d6d229a1ad9",NA
"56d94e8be4b09e94ca86ee93","Bulk Carrier"
"56d94e8ce4b0fb6006398e46","Fishing Vessel"
"56d94e8de4b061c4b4ffbd63",NA
"56d94e8de4b096d0b5364a3b","Container Vessel"
"56d94e8ee4b0b148da07f38f",NA
"56d94e8ee4b0fb6006398e47",NA
"56d94e8fe4b0adec93a81e69","Tug"
"56d94e90e4b04fc05eeaa561",NA
"56d94e91e4b03d5e1dc8140f",NA
"56d94e91e4b087356fe65805","Bulk Carrier"
"56d94e91e4b093d451a43eed","Oil Tanker"
"56d94e94e4b037676632670e","Fishing Vessel"
"56d94f89e4b00eff21b4da9b",NA
"56d94f8ae4b0b5eaae329e86",NA
"56d94f8de4b0847ebc5a01ae",NA
"56d94f8ee4b093d451a43efc","Fishing Vessel"
"56d94f8fe4b0663963c23194",NA
"56d94f90e4b0b1228d8574b4",NA
"56d94f90e4b0e15b00485fb9",NA
"56d94f90e4b0e15b00485fbb","Bulk Carrier"
"56d94f91e4b0b5eaae329e8b","Bulk Carrier"
"56d95000e4b04ef35271e3ae","Bulk Carrier"
"56d95002e4b0710e051dcb60","Bulk Carrier"
"56d95003e4b04fc05eeaa57a",NA
"56d950d8e4b0586d5d8c010a","Bulk Carrier"
"56d950d9e4b04c2459465cbe",NA
"56d950d9e4b0a3dcba57c353","Container Vessel"
"56d950d9e4b0e60539c6b71d","Container Vessel"
"56d950dae4b087356fe65822",NA
"56d950dbe4b00c26096fd671","Bulk Carrier"
"56d950dce4b045870fc5dc20",NA
"56d950dde4b045870fc5dc24","Passenger Vessel"
"56d950dde4b0fb6b349c3ce9",NA
"56d950dee4b0376766326725","Container Vessel"
"56d950e1e4b0a3dcba57c357","Fishing Vessel"
"56d9515ee4b0e60539c6b722",NA
"56d951ede4b0adec93a81e92","Bulk Carrier"
"56d951ede4b0d9dd466a38ad","Bulk Carrier"
"56d951ede4b0ece8ceea5159","Container Vessel"
"56d951efe4b003f176acc3d4","Container Vessel"
"56d951efe4b0f410b7b12459",NA
"56d951f0e4b0b148da07f3b2",NA
"56d951f1e4b04c2459465cc9","Tug"
"56d951f1e4b072683096bf49",NA
"56d951f1e4b0bb9123d4ed80",NA
"56d951f2e4b0fb6b349c3cfa","Container Vessel"
"56d951f3e4b03fd3a7044d9d",NA
"56d9525de4b03167c560f01b","Tug"
"56d9525ee4b096d0b5364a61",NA
"56d952e1e4b093d451a43f1e","Reefer"
"56d952e1e4b0b1228d8574d7",NA
"56d952e2e4b0504a1a84d8fc","Fishing Vessel"
"56d952e2e4b0586d5d8c011d",NA
"56d952e2e4b09342188f39c1",NA
"56d952e3e4b006d1f1e23be7",NA
"56d952e3e4b00a87fa635211","Container Vessel"
"56d952e3e4b09342188f39c3","Tug"
"56d952e3e4b096d0b5364a66",NA
"56d952e3e4b0bb4a51077e83",NA
"56d952e3e4b0bd8a1328b659",NA
"56d952e4e4b006d1f1e23be9","Fishing Vessel"
"56d952e4e4b061c4b4ffbd8c","Passenger Vessel"
"56d952e5e4b0504a1a84d8fd",NA
"56d952e5e4b0613255c246de","Container Vessel"
"56d952e7e4b089737ea6b28a",NA
"56d952e7e4b09342188f39c6","Fishing Vessel"
"56d95347e4b0024568dd416a","Bulk Carrier"
"56d95348e4b003f176acc3ea",NA
"56d953c9e4b0586d5d8c0126","Tug"
"56d953c9e4b0e60539c6b735","Passenger Vessel"
"56d953cae4b006d1f1e23bf7","Bulk Carrier"
"56d953cae4b0267a19234c0e","Tug"
"56d953cae4b0b1228d8574eb",NA
"56d953cce4b04ef35271e3d7","Tug"
"56d953cce4b09e94ca86eed6","Container Vessel"
"56d953d0e4b04fc05eeaa5aa","Oil Tanker"
"56d95517e4b006d1f1e23c02","Container Vessel"
"56d95517e4b0694dd028c484","Container Vessel"
"56d95518e4b006d1f1e23c05",NA
"56d95518e4b0158b39774056","Bulk Carrier"
"56d95518e4b0a3dcba57c384","Bulk Carrier"
"56d95518e4b0bb9123d4ed95","Bulk Carrier"
"56d9551ae4b099a29d076813",NA
"56d9551be4b03167c560f02c",NA
"56d9551be4b0b1228d8574f8","Tug"
"56d9551ce4b089737ea6b29b","Oil Tanker"
"56d9551de4b00724c0f7596e",NA
"56d9551fe4b04fc05eeaa5bd","Bulk Carrier"
"56d9559de4b03167c560f03c",NA
"56d9559de4b0613255c24701",NA
"56d95637e4b006d1f1e23c12",NA
"56d95637e4b0710e051dcb93",NA
"56d95637e4b0a3dcba57c390",NA
"56d95637e4b0b31a6dabe48a","Tug"
"56d95638e4b0267a19234c28","Fishing Vessel"
"56d95638e4b09e94ca86eef9",NA
"56d9563ae4b0586d5d8c013d","Tug"
"56d9563ae4b0847ebc5a01ee",NA
"56d9563ae4b0847ebc5a01ef",NA
"56d9563ae4b0d9dd466a38e6","Container Vessel"
"56d9563ce4b0267a19234c2a","Bulk Carrier"
"56d9563ce4b0f7234870b812",NA
"56d9563de4b0158b39774067",NA
"56d9563de4b02025e132e509",NA
"56d9563ee4b00a87fa635229",NA
"56d9563fe4b03fd3a7044dbb","Container Vessel"
"56d95640e4b0f32c6f5f667f","Tug"
"56d9569ee4b02c88e35956b8",NA
"56d95715e4b02c88e35956bc","Container Vessel"
"56d95715e4b061c4b4ffbdb2","Fishing Vessel"
"56d95718e4b00c26096fd6a1",NA
"56d95718e4b0b5eaae329edc",NA
"56d95719e4b0663963c231ee",NA
"56d9571ae4b01c1d3bd28e87","Reefer"
"56d9571ae4b0586d5d8c014e",NA
"56d9571ae4b0f410b7b124a8","Bulk Carrier"
"56d9571be4b00a87fa635237",NA
"56d9571be4b089737ea6b2ae",NA
"56d9571be4b0f410b7b124aa","Tug"
"56d9571ce4b0158b3977406f","Tug"
"56d9571ce4b0158b39774072","Oil Tanker"
"56d9576fe4b0b31a6dabe498",NA
"56d957e7e4b00c26096fd6ad",NA
"56d957e7e4b02528dabe456b","Tug"
"56d957e7e4b0470cb721dac9","Container Vessel"
"56d957eae4b0158b3977407d","Container Vessel"
"56d957ebe4b09342188f39fd",NA
"56d957ece4b072683096bf8f","Fishing Vessel"
"56d957ede4b0470cb721dacd",NA
"56d958fee4b05e3f9bb319cc","Bulk Carrier"
"56d95900e4b0710e051dcbb3","Tug"
"56d95900e4b0f7234870b829",NA
"56d95901e4b00eff21b4daf5",NA
"56d95901e4b0e15b00486008","Bulk Carrier"
"56d95902e4b0158b39774084","Tug"
"56d95902e4b0a3dcba57c3b1",NA
"56d95903e4b0504a1a84d938","Container Vessel"
"56d95903e4b0a3dcba57c3b2","Tug"
"56d95904e4b00eff21b4dafa","Container Vessel"
"56d95966e4b00724c0f7599a","Passenger Vessel"
"56d959e3e4b03167c560f069",NA
"56d959e3e4b06d6d229a1b51","Tug"
"56d959e3e4b0a3dcba57c3bc","Tug"
"56d959e3e4b0b31a6dabe4ac","Fishing Vessel"
"56d959e4e4b0504a1a84d942",NA
"56d959e4e4b0de93e41d3df0",NA
"56d959e5e4b0a3dcba57c3bd",NA
"56d959e5e4b0a3dcba57c3be",NA
"56d959e6e4b0d9dd466a3904","Bulk Carrier"
"56d959e7e4b03fd3a7044deb",NA
"56d959e7e4b0613255c24724","Oil Tanker"
"56d959e8e4b030f1c003c4f7","Tug"
"56d959e9e4b0267a19234c5b","Tug"
"56d959e9e4b0847ebc5a0220","Container Vessel"
"56d95ad9e4b02025e132e537","Bulk Carrier"
"56d95adae4b02c88e35956e6","Bulk Carrier"
"56d95adae4b089737ea6b2d6",NA
"56d95adbe4b03167c560f079","Oil Tanker"
"56d95adce4b006d1f1e23c4b",NA
"56d95adce4b063a2031f3b32",NA
"56d95adde4b0710e051dcbd0",NA
"56d95adde4b07935ca5a7e3a","Container Vessel"
"56d95adde4b0b5eaae329f09","Oil Tanker"
"56d95adee4b05e3f9bb319dc",NA
"56d95adee4b06b14f807281e",NA
"56d95adfe4b089737ea6b2db",NA
"56d95b3fe4b07935ca5a7e3f","Bulk Carrier"
"56d95bc3e4b06b14f8072827","Bulk Carrier"
"56d95bc4e4b037676632679a",NA
"56d95bc4e4b087356fe658ae","Container Vessel"
"56d95bc4e4b0ece8ceea51d0",NA
"56d95bc4e4b0f32c6f5f66b5",NA
"56d95bc5e4b00eff21b4db18",NA
"56d95bc5e4b096d0b5364aaa","Bulk Carrier"
"56d95bc6e4b03fd3a7044e00",NA
"56d95bc6e4b0710e051dcbda","Bulk Carrier"
"56d95bc6e4b0ece8ceea51d2","Tug"
"56d95bc7e4b087356fe658b1",NA
"56d95bc7e4b0bb4a51077ec8","Bulk Carrier"
"56d95bc9e4b061c4b4ffbdea","Oil Tanker"
"56d95bc9e4b0710e051dcbdc","Container Vessel"
"56d95bcae4b04fc05eeaa60b","Bulk Carrier"
"56d95bcae4b0e60539c6b788","Container Vessel"
"56d95bcbe4b0f32c6f5f66bb","Fishing Vessel"
"56d95c23e4b0158b397740b4","Tug"
"56d95c25e4b0fb6006398eca","Oil Tanker"
"56d95ca6e4b06d6d229a1b6d","Tug"
"56d95ca6e4b0ece92f84ba76","Container Vessel"
"56d95ca8e4b00a87fa635267",NA
"56d95ca9e4b04c2459465d3a","Tug"
"56d95ca9e4b04fc05eeaa617",NA
"56d95caae4b0504a1a84d976",NA
"56d95caae4b0bd8a1328b6b6",NA
"56d95cabe4b07b4120dd3a0a","Tug"
"56d95cabe4b09342188f3a2d","Container Vessel"
"56d95cade4b04fc05eeaa619",NA
"56d95cb1e4b09db8395780e2","Bulk Carrier"
"56d95db5e4b00724c0f759d9","Container Vessel"
"56d95db5e4b040de61fb7563","Container Vessel"
"56d95db5e4b0fb6006398ed6",NA
"56d95db6e4b0613255c2473b","Tug"
"56d95db6e4b0663963c23237","Tug"
"56d95db7e4b061c4b4ffbe09","Passenger Vessel"
"56d95db9e4b003f176acc45a","Oil Tanker"
"56d95db9e4b00a87fa635273","Container Vessel"
"56d95db9e4b0847ebc5a025c",NA
"56d95dbae4b0b5eaae329f2b","Oil Tanker"
"56d95dbae4b0f410b7b124f8",NA
"56d95dbbe4b006d1f1e23c69","Fishing Vessel"
"56d95dbbe4b03d5e1dc814ac",NA
"56d95dbce4b087356fe658cd",NA
"56d95dbde4b0fb6b349c3d7d",NA
"56d95e1ae4b06d6d229a1b75",NA
"56d95e1ae4b0ece8ceea51fe",NA
"56d95eb2e4b089737ea6b307",NA
"56d95eb2e4b0f7234870b85f","Tug"
"56d95eb3e4b00a87fa63527c","Bulk Carrier"
"56d95eb3e4b05e3f9bb319fc","Fishing Vessel"
"56d95eb3e4b0bb9123d4edf0","Tug"
"56d95eb4e4b00a87fa63527f",NA
"56d95eb4e4b00a87fa635280","Tug"
"56d95eb4e4b03d5e1dc814b4",NA
"56d95eb4e4b045870fc5dcd1","Bulk Carrier"
"56d95eb4e4b0470cb721db16",NA
"56d95eb5e4b02c88e359570f",NA
"56d95eb5e4b0663963c23248","Fishing Vessel"
"56d95eb6e4b02c88e3595710","Fishing Vessel"
"56d95eb6e4b02c88e3595711",NA
"56d95eb6e4b0710e051dcbfd","Fishing Vessel"
"56d95eb7e4b0586d5d8c0199","Reefer"
"56d95eb7e4b061c4b4ffbe16",NA
"56d95eb8e4b0158b397740cf",NA
"56d95eb8e4b02c88e3595713","Container Vessel"
"56d95eb8e4b093d451a43fac","Fishing Vessel"
"56d95eb9e4b02528dabe45a9","Bulk Carrier"
"56d95eb9e4b03767663267b8",NA
"56d95f1ce4b04c2459465d5f","Oil Tanker"
"56d95f1ce4b09342188f3a3d","Fishing Vessel"
"56d95f1de4b04c2459465d60",NA
"56d96083e4b04f24cff6edd4","Container Vessel"
"56d96083e4b0e28860b3a6f1","Bulk Carrier"
"56d96085e4b0a96cfc681a80","Bulk Carrier"
"56d96087e4b0f052202ccad5","Container Vessel"
"56d96089e4b0cdbda2acd3ce",NA
"56d9608ce4b02e55401d3bbc","Tug"
"56d9608de4b07adb6de5940c","Container Vessel"
"56d96090e4b04f5dc1532397","Bulk Carrier"
"56d96090e4b0c323450610d8",NA
"56d96091e4b0901917fd2b88","Bulk Carrier"
"56d96093e4b07470bd184eeb","Bulk Carrier"
"56d96094e4b096d724c57236",NA
"56d96097e4b002a0b7ae41f7",NA
"56d96116e4b04f5dc153239c",NA
"56d961c5e4b04f5dc15323a5",NA
"56d961c5e4b0ee2d8332e8ad","Tug"
"56d961c6e4b097811945437b","Tug"
"56d961c6e4b0b3cf3547e042",NA
"56d961c6e4b0f052202ccae2",NA
"56d961c9e4b0d3feede18db0",NA
"56d961cae4b0999885aa2074","Tug"
"56d961cae4b0f052202ccae8","Bulk Carrier"
"56d961cde4b002a0b7ae4203","Reefer"
"56d961cee4b0d1ae1fbeb934","Bulk Carrier"
"56d961cfe4b031aeb20755a4","Oil Tanker"
"56d961cfe4b04f24cff6edeb",NA
"56d961cfe4b0d1ae1fbeb936",NA
"56d96238e4b031aeb20755a9","Oil Tanker"
"56d962c1e4b028a1e6a3f53c",NA
"56d962c2e4b030eddc8e630d",NA
"56d962c4e4b0002889d87cd4",NA
"56d962c4e4b04f23d317a4e6",NA
"56d962c4e4b0c323450610f0",NA
"56d962c4e4b0e28860b3a706","Bulk Carrier"
"56d962c4e4b0f18523612743","Oil Tanker"
"56d962c6e4b01c216673cbde","Container Vessel"
"56d962c6e4b028a1e6a3f53f","Bulk Carrier"
"56d962c6e4b08122d024f661",NA
"56d962c8e4b0002889d87cd6","Tug"
"56d962c8e4b04f24cff6edf9",NA
"56d962c8e4b097811945438b",NA
"56d962c9e4b02e55401d3bd0",NA
"56d962cae4b08d85bb013ca4","Bulk Carrier"
"56d9632ae4b08a7acae552e7","Bulk Carrier"
"56d9632ce4b08d85bb013caa","Oil Tanker"
"56d9632ce4b0ba243312e802","Bulk Carrier"
"56d963b2e4b0002889d87cdd",NA
"56d963b3e4b05cbb9e435923",NA
"56d963b5e4b08a7acae552f5",NA
"56d963b5e4b0999885aa2080","Bulk Carrier"
"56d963b5e4b0ba243312e80f","Container Vessel"
"56d963b6e4b08d85bb013caf",NA
"56d963b7e4b028a1e6a3f54f",NA
"56d963b8e4b0f124c80a33f1",NA
"56d96431e4b01028774b761a","Bulk Carrier"
"56d964f5e4b003236a44136c","Tug"
"56d964f5e4b08a0c746e9c16",NA
"56d964f7e4b031aeb20755c2",NA
"56d964f9e4b097811945439e",NA
